mention_id,mention,canonical_candidate,entity_type_suggestion,group_suggestion,source_file,char_offset,context,annotation_status,notes
IM00347,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,4929838,"heit prouidence Sof thexpert Couerno™ & the « oe aa Officers in those tyimes§ that they did not only preuent any such disasters ee iipeeeen as haue lately befallen them by the handé of the Indians, but that eonftrari-s’ If his Mae at hy one [combined_page=2295] 218 RECORDS OF THE VIRGINIA COMPANY will please th call wise they ether forced them to a ™ good correspondence and made",seed_unreviewed,source language; never normalize to a single polity
IM00348,Indian,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,4938446,"to feche som of our Engleshe which the Indianes de- tayned, and withall in culler to conclude a pease with the great Kinge Apochanzion; soe the interpreter which was sente by Jande with an Indian with hime to bringe the kinge to parle with Captain Yucker broughte them soe. After a manve fayned speches the pease was to he eoncluded in a helthe or tooe in sacke which was sente of porp",seed_unreviewed,source language; never normalize to a single polity
IM00349,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,4950825,"Jones? 1, The lady Wyatts tre to her Mother] that she ix reeouered of her sicknes &e That they? prouisions there at rreasunable rates and not good. This yeare we liue hard by reason of the Indians and yett lite or no meate for we canot send eut vnder 4 or 5 and they be out 2 or 3 dayes und gett so 'In the hand of Sir Nathaniel Rich. 2 See Introduction, with regard to shorthand symbo",seed_unreviewed,source language; never normalize to a single polity
IM00350,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,4951747,"St Francis Wyatts tre to his father George Wyatt Esqt dat 4 Ap. 1623 Jam® City sayes, M™ Boyse reporteth of a great deale of imiserie that 0° people endure and not least. Hunger in w'h th’ Indians also suffer extreame. The Company agreed wth Capt Each (M? of th’ Abigaile) for erecting of a Fort vpon the Oister bankes: but it pleased God to eall himt away pres- ently after his comin",seed_unreviewed,source language; never normalize to a single polity
IM00351,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,4952975,"found at his landing out of the Abigaile, The Gouernor & his lady at M* Gookins Plantaé@on: But of all M* Gookin’s men wch he sent ou? the last yeare we found but 7: becing all killd by th’ Indians and his plantaGon ready to fall to decay: The Countrey ai this tyme standeth in as bad an estate as it hath done many a day for we cahot goc to o' labour uwhout armed men to garde us wh wil",seed_unreviewed,source language; never normalize to a single polity
IM00352,Indian,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,4956855,"poorer sort are not able to ee seal live: xij! ster: I hane pd fora hogshead of Meale & that in good sil? xse a iustell of Plate, cheifelie to feed the men that make my house. A Bushell of Indian India? Corne Corne is sold for xx* 8. Idem to Mr’ Cafting. 25 M%ch 1623) I haue ben forced to buy a hogs- head of Meale wh cost me xij""! stert: A faire guilt silu? bowle wth a Couer payed",seed_unreviewed,source language; never normalize to a single polity
IM00353,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,4964293,"of this Contrey, There was the first pe a i Massaere killd of of English 400 and odd psons: since at tymes there haue ben killd XX and odd And in this last Massacre there was eutt off by th’Indians a Pinnace, a Shallopp, and a small Boate wth 26 men all in compleat Armour the 27 of M9ch 1623 So the truth is we lywe in the feare- fullest age that cuer christians lyued in: And to speake",seed_unreviewed,source language; never normalize to a single polity
IM00354,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,4965234,"much Corne as we would: And indeed, we dure scarce stepp out of pene eemie ** o dores neither for wood nor water the fast sere The last yeare I had a : very hard yeare of it by reason of th’Indians and J feare this wilbe as bad: T lost the last yeare as many Cattle as were worth a 100"": yet if we saue but o' liues god willing the next yeare I will see yo"" &e 15. Idem to his father i",seed_unreviewed,source language; never normalize to a single polity
IM00355,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,4967422,me at this tyme but for puision of victualls he that hath it keepes it and will part wth none for they all feare want: The Contrey is fullie determyned this Somer to sett mainly? vpon th’ Indians w‘h if it please God to prosp we shail haue againe a plentifull Contrey; but in the meane tyme we shall want if o° Frend¢ in England doe not stand to vs. If it be possible send me a Hogg,seed_unreviewed,source language; never normalize to a single polity
IM00356,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,4972109,man and must be peremptorilie compelld from the most: Such an Antipathy is there betweene theyr vast Comands and of grumb- ling Obedience: They talke of an Army of 500 to issue out vpon th’ Indians py this account tn all paris and after a rufiing Armuye of 150 te vex them inall plares: This vet 700 men in ye loyned wth the 4 man for the Fort would leaue some xx men to guard 40 Panbeon,seed_unreviewed,source language; never normalize to a single polity
IM00357,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,4974350,l [blank]. There is one Rousley a Surgeon that came ou? in the James and brought ten men ou? wth him to Virginia but all his seruants are dead. There are none but women in Captiuitie wth th’Indians for the men that they tooke they putt them to death: Many of yot yong Cattle are dead for there hath ben a generall mortalitic both af man & beast this yeare & the last: Two or 3 freemen th,seed_unreviewed,source language; never normalize to a single polity
IM00358,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5012645,enefité of the better setling of the plantationin Virginia. 1. The places #*°h were antientlie $hest§ fortified were the Cities of Henrico and Charles w‘h are now vtterlie demolished by th'Indians: And tho fortifications about James Citie & Elizabeth Citie are Shaue ben§ sulfered by the Colonye of late to grow to such decay that they le sak are become of no strength or vse so that as,seed_unreviewed,source language; never normalize to a single polity
IM00359,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5013929,wne wth great Timber Trees so that there is little or no land fitt for {presents culiure but whet is §what§ by industric is cleared of the wood or either hy the Gelony §English§ or +h by th’Indians. 4. The fortifications antientlie vsed were by Trench and Pallizado #°h new are sli gone te ruyne and diuerse blockhouses made of Fenther great Tymber built vppon passages aH and ¢he for s,seed_unreviewed,source language; never normalize to a single polity
IM00360,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5051450,"overnor and Capt generall of Virginia. Forasmuch as the tradeing for Corne by diu™ privat men hath not only heene the meanes of bringeing downe the vallew of o” Trucking stuffe amongst the Indians (whilest mens necessities haue caused them to giue any rates for Corne, rather then return emptie) but also beene agreat hin- drance to the planting of Corne (so often, and so strictly Coma",seed_unreviewed,source language; never normalize to a single polity
IM00361,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5052191,"creed and by these plsent@ doth straightly charge and Comand, that no pson or psons vin this Colony) of what condi@on or qualitie soever, shall dare to go to trade or truck for Corne w™ any Indians, either Easterne Shore, or win any part of the Bay of Chesapeack: as they will answer the eon- trary at theire vttermost perill@. Given at James Cittie the fourth day of September 1623, Fr",seed_unreviewed,source language; never normalize to a single polity
IM00362,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5497508,"to spread, und growe, to find out the best Commodities, and inlarge the Ikine€ Dominions, but they shall secure it both from forraine Enimies, and inable it to give lawes to the Domesticke Indians. 4. Fourthly, the imploying of those men there to make the best & sud- dainest returnes hither. 5. Fiftly the mannageing and ordering those returnes so, as they shall not onely supply and",seed_unreviewed,source language; never normalize to a single polity
IM00363,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5522040,"trade, in any River, or Rivers win the Bay, cither vppon pledg, if the Savadges shall require it, or othenvise: forbidding notw“standing the said Raph, to compell by any waics or meanes any Indians whatsoever to trade more then they shalbe willing to trade for; or to offer any violence to any exept in his owne defence, in ease of suspiten of treacherie, or open wrong intended to him o",seed_unreviewed,source language; never normalize to a single polity
IM00364,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5570360,"in the bloudy Masaere, & her selfe Caried away w'® the Cruell saluages, amongst them Finduring much misery for teen monthes At the Exspiration it pleased God so to dispase the hartes of the Indians, yt for a small ransome yo"" petitioner w diuers others should be released, In Con- sideration that Doctor Potts laid out two pound of bendes for her release- meat, hee alleageth yo"" petione",seed_unreviewed,source language; never normalize to a single polity
IM00365,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5571277,"e most humbly desiereth, that yo"" wilbe pleased to take wt Course shalbe thought iust for her rcleascment fro’ his seruitude, Considering that it much differeth not from her slancry w'* the Indians, & yo"" peticioner shalbe bound to pray ete See the Court holden March the 30% 1624 [combined_page=2556] 474 RECORDS OF THE VIRGINIA COMPANY CDXLV. Joun Hate. Petition to Sim Francis Wyar",seed_unreviewed,source language; never normalize to a single polity
IM00366,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5575705,"one, as the Attenipts of the Jndians in these two months of Marche and Aprill, a beadvoll wherof? sent to theyr Lows M* Pory will shewe you, doe shrewdly prognosticate. Other- wise were the Indians driven of from infesting our people and Cattle, as with no great forees in two or 3 yeares, they might bee, then the Plantation wl? good government would vndoutedly flourish. in February at",seed_unreviewed,source language; never normalize to a single polity
IM00367,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5658056,"nother reson of the Generall Assemblies sendinge for the said Complaynants to Comune wth him might be and was concerninge an outrage done by some of the said Complaynante people to Certaine Indians in the Bay wth whom wee were in league and peace. in takeing away by violence’ from them a certain quantitie of Corne at wh aet it semed to the assemblie the said Complaynant! conive,! and",seed_unreviewed,source language; never normalize to a single polity
IM00368,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5660251,appere by a hill of the sayed Capt Sand's hand wh the said Defend' hath to show he saith alse that the Marriners did throw som smale trompery in to the boat thinge of lite or no vallew the Indians hauinge earied away all other thing@ as it should seeme by there strowinge of old Chest@ and barrell€ about the feild but weather there were at the sayd Capt Saund’s Plantaéon any goode at,seed_unreviewed,source language; never normalize to a single polity
IM00369,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5669297,"ing to y° Sumer Tlandes, one Shallop, onc Shippboate, and two small boats belonging to private men. 6. Three Ministers in orders, & Two wout 7. No Comoditie on foote saue Tobaceo. 8. The Indians in dowbtfull Termes. This as they report was the true estate of y° Plantaéons at y* Twelue yeares end. To w* being added the other condiéon of the Colonic, w? in other writinges they expre",seed_unreviewed,source language; never normalize to a single polity
IM00370,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5807977,"13-114. Mismanagement of, 82, 487, 532. Assemblies of, 380-352, Cost of Turuishing aud tramsportiug 6 aie Classifieatiun of, 415-417. to Virginia, 2 ; Complaints, 161, 173-174, 212, 521. Indians, collections for eduexting, 1-2. Courts of, 380-382. Investment in Virginia, 186-137, Criticized, 410, Magazine questioneil, 2, 264-205. Diseouragemeut of, 543, 545, Pepper, estimate of val",seed_unreviewed,source language; never normalize to a single polity
IM00371,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5820998,"4. Canvas. See under Commodities, clothes. Cape Comfort, 374, 375. Cape Henry, 108, Cape merchant, 263. Held for magazine debts, 515, Capps, William, 161, 235, 238, 558. Defender against Indians, 159. Letter to: John Ferrar, 76-79, Doctor Thomas Wynston, 37-39, Caps. See under Commoditica, clothes. Careleff, —, 565. Carew, George, Lord, 251, 253, 363, 360. Carewe, Edward, 365. C",seed_unreviewed,source language; never normalize to a single polity
IM00372,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5825902,". Dutchmen sent for sawmills, 143-144, 523. Excessive niuubers to be iusestigated, 154-155. Food scarcity, 175, 177, Frenchmen for silk and vines, 24, 68, 108, 139, 140, 267, 453, 523. Indians, relations with: Communication witb, forbidden, 167. Levied to fight, 250. Nurober fit to fight in 1623, 216, Ransomed from, 473. Reasons against war with, 451. Inheritance of property",seed_unreviewed,source language; never normalize to a single polity
IM00373,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5826255,"with, 451. Inheritance of property, 423-424. Instructions from King, 126-126. Intentions of, 621-522. Italians for glassworks, 23 -24. Levied to build fort, 191, 286-237. Levied to fight Indians, 250. Location of, directions for, 430-432. Ministers, 119. Mortality among, 58-59, 175, 229, 231-235, 237-239, 522. Number of, 520, 522, 524, 526. After massacre, 135-136, Fit to fig",seed_unreviewed,source language; never normalize to a single polity
IM00374,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5826455,"50. Location of, directions for, 430-432. Ministers, 119. Mortality among, 58-59, 175, 229, 231-235, 237-239, 522. Number of, 520, 522, 524, 526. After massacre, 135-136, Fit to fight Indians in 1623, 21f, In 1623, 215, 237. Investigated, 153. Sent in four years, 215. Passes required for travel of, 446. Praised, 147. Property, owuership of, 423 424. Provisions to be sent w",seed_unreviewed,source language; never normalize to a single polity
IM00375,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5827937,"571 To examine affairs of, 85-86, 122, 216- YAS, 241, 255, 262, 403, 403, 436, 487, 510, 546, 575-580. Report from on coluny delayed, 262- 2638. From the Duteh States, 569, Hollanders, 167. Indians: To fight, 250-251, Trade with, 189, 470. Martial Court, 105. Requested for land of inheritance, 102. Shipping, 190, 460, 461, 462, 463, 509, 526- 527, 541, 567, 508. Spanish wreck, 540. Su",seed_unreviewed,source language; never normalize to a single polity
IM00376,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5829140,"regulate swearing and drunkenness, 18. Trade: Tobacco, 488-489, To Captain Ralph Hamor, 447-448. To Captain William Tucker concerning rates of commodities, 445-446. To Gilbert Peppet with Indians, 189. To Rawleigh Croshaw with Indians, 470. Commissioners. Tobacco trade, 50. To investigate Company in London, 253- 256. Conimissioners and Adventurers of Company. Petition to Privy C",seed_unreviewed,source language; never normalize to a single polity
IM00377,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5829179,"Trade: Tobacco, 488-489, To Captain Ralph Hamor, 447-448. To Captain William Tucker concerning rates of commodities, 445-446. To Gilbert Peppet with Indians, 189. To Rawleigh Croshaw with Indians, 470. Commissioners. Tobacco trade, 50. To investigate Company in London, 253- 256. Conimissioners and Adventurers of Company. Petition to Privy Couneil to collect money due, 487-488,",seed_unreviewed,source language; never normalize to a single polity
IM00378,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5831498,"King. 540 Powder, need of, 528, 545, 568, 569. Powder sent by Company, 641, Shot, 278, 281, 383, 385, 475. Swords, 279, 281. Bacon, 233. Barrels, 278, 280, 282. Beads, used in dealing with Indians, 98-99. Beans, 7. Beaver skins, 166. Beef, 41, 58, 59, 60, 235. [combined_page=2679] 596 Commodities: Continued. Beef net, 2272 seat a Suel bela. 1 Beer, 59, 65, 78, 100, 109, 161, 22",seed_unreviewed,source language; never normalize to a single polity
IM00379,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5832138,"dles, 220, Cask, 280, Caitle, 12, 66, 71, 104, 125, 360, 382, 883, 385, 438, 511, 416, 517. Accounting of, 15, 94, 566. Prom England, 82, 177, 179, 432. Tnerease among, 422, Killed by Indians, 67, 118, 188, 476, 524, Mortality among, 229, 283, 234, 235, 238. Plenty of, 4. Price of, 126, 285. Punishment for stealmg, 284. Scarcity of, £20. State of after massacre, 131-134,",seed_unreviewed,source language; never normalize to a single polity
IM00380,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5833266,"280, Corn, 16, 65, 102, 103, 104, 108, 116, 118, 143, 149, 176, 178, 221 Accounting of, desired, 126. Bond paid in, 288. Dependence on, 92, 289. Diet of, insufficient, 175. For relief, 247. Indians deprived of, 10, 71, 74, 450, 508. Indians’ destroyed, 9, 87, 222, 250, 450, 507, 508, 569. Indians seek peace to grow, 98-99, Tudians’ trade, 470. Indians’ trade forced, 7, 189, 515. India",seed_unreviewed,source language; never normalize to a single polity
IM00381,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5833309,"118, 143, 149, 176, 178, 221 Accounting of, desired, 126. Bond paid in, 288. Dependence on, 92, 289. Diet of, insufficient, 175. For relief, 247. Indians deprived of, 10, 71, 74, 450, 508. Indians’ destroyed, 9, 87, 222, 250, 450, 507, 508, 569. Indians seek peace to grow, 98-99, Tudians’ trade, 470. Indians’ trade forced, 7, 189, 515. Indians, tribute from, 93. Levied, 400, 401-402,",seed_unreviewed,source language; never normalize to a single polity
IM00382,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5833366,". Bond paid in, 288. Dependence on, 92, 289. Diet of, insufficient, 175. For relief, 247. Indians deprived of, 10, 71, 74, 450, 508. Indians’ destroyed, 9, 87, 222, 250, 450, 507, 508, 569. Indians seek peace to grow, 98-99, Tudians’ trade, 470. Indians’ trade forced, 7, 189, 515. Indians, tribute from, 93. Levied, 400, 401-402, 407. Levied for forts, 401, 441. Levied for minister, 40",seed_unreviewed,source language; never normalize to a single polity
IM00383,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5833422,"sufficient, 175. For relief, 247. Indians deprived of, 10, 71, 74, 450, 508. Indians’ destroyed, 9, 87, 222, 250, 450, 507, 508, 569. Indians seek peace to grow, 98-99, Tudians’ trade, 470. Indians’ trade forced, 7, 189, 515. Indians, tribute from, 93. Levied, 400, 401-402, 407. Levied for forts, 401, 441. Levied for minister, 404. Litigation about, 510-511. Joaned to fellow planters,",seed_unreviewed,source language; never normalize to a single polity
IM00384,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5833458,"dians deprived of, 10, 71, 74, 450, 508. Indians’ destroyed, 9, 87, 222, 250, 450, 507, 508, 569. Indians seek peace to grow, 98-99, Tudians’ trade, 470. Indians’ trade forced, 7, 189, 515. Indians, tribute from, 93. Levied, 400, 401-402, 407. Levied for forts, 401, 441. Levied for minister, 404. Litigation about, 510-511. Joaned to fellow planters, 105, 514. Pianting regulated, 6-7,",seed_unreviewed,source language; never normalize to a single polity
IM00385,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5834077,"y of, 12, 13, 62, 107, 115, 121, 216, 226, 230, 236, 238, 260, 520, 535. Storage of, for public uses, 452. ‘faxed, 284-285. Trade, commission to, 447-448. Trade in, 312, 275-276. Trade with Indians for, 189, 470. Wages paid in, 288, 457. Cows, 115. Deer. See Venison. [combined_page=2680] INDEX Commodities: —Continned. Development of, 436. Diamonds, 166, Earths, 109. Firkin, 279,",seed_unreviewed,source language; never normalize to a single polity
IM00386,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5836975,"l, 283-284. Profitable to Company, 154. Quarries, 374, 376. Raisins, 220. Relief, subscribed for, 245 246, Rice, Roots, 583. Royal monopolies, 27. Runlet, 279, 280, 281, 282. Sack, 14, 272. Indians poisoned with, 221-222. Price of, 271-272. Salt, 176. Salt works, run successfully privately, 144. Sassafras, 15, 82, 139, 149, 270, 521. Levied by Company, 99, 237, Order or warrant for, 2",seed_unreviewed,source language; never normalize to a single polity
IM00387,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5849054,"5-146, 5OL-S04. Criticized, 110-111, 161. Declaration of state of Virginia by them answered, 130-151. Defeuse of behavior of colunists, 10-14. Defined, 368, 370. Food supply reported, 18-£, Indians, actions in defense against, 159, Laws and orders, 180, 580-585. Letters from: Commissioners to Virginia, 40. Company, 163-164. Letters to: Commissioners far Virginia, 562-567, Henry, Visco",seed_unreviewed,source language; never normalize to a single polity
IM00388,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5850225,"-421. [combined_page=2686] INDEX Council in Virginia—Continued. Price setting, 271-272. Proclamations: Against stealing, 283-284. Concerning payment of debts, 273. Forhidding trade with Indians, 275-276. Rates of commodities, 444. To levy men for forts, 129-130. Punishment awarded by, 118. Right of Company to have, 360, 367, 389, 393. Seattering of settlements advised against,",seed_unreviewed,source language; never normalize to a single polity
IM00389,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5853539,"489-490, Stealing, 59, 283-284. Crofte, Sir Herbert, 363. Cromwell, Henry, 865. Cromwell, Sir Oliver, 157, 368, 369. Croshaw, Rawleigh, Captain, 22, 364, 558, 585. Commission to trade with Indians, 470. Crosley, William, 364. Cross-petition, 112. Crowe, John, 210. Cuffe, —, 291. Culle, Juhu, 245, 358, 359, 361, 398, 406, 407. Cuffs. See under Commoditics, clothes. Culpepper, John, 30",seed_unreviewed,source language; never normalize to a single polity
IM00390,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5854253,"4. Cutler, Thomas, 366. Cuits, Sir John, 157. INDEX Dade, John, 553. Dale, Lady (Dayle), 8, 210. Her situation explained during massacre, 12. Dale, Sir Thomas, 35, 74, 98, 555, Subjugated Indians, 117-118. Dallby, 126. Damerin, John, 512. Daneing Point, 512. Dancll, —, 222. Daniel, Christopher, 556. Danicll, Alluin, 290. ' Danvers, Sir John, 198, 358, 359, 361, 398, 405. Auditor o",seed_unreviewed,source language; never normalize to a single polity
IM00391,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5857414,"der Ships. Daffe, Geoffrey, 364. Dun, William, 365, 366. Duuthorne, Elizabeth, 5 Duppa, James, 366. Dupper, —. Poisoned many with bad beer, 65, 100, 109, Durant, John, 365. Dutch trade with Indians, 103, Butch woman, 243. Duties. See Customs dutivs. Dutton, —, 48. Dutton, Sir Thomas, 363. 58. | Duty Boys, 23, 99. Dyke, John, 20, 366. Commissioner for scttling government of Virginia",seed_unreviewed,source language; never normalize to a single polity
IM00392,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5858168,"[combined_page=2689] 606 Edmondes, Sir Thomas, Treasurer of Household. Coun ioner for settling government af Virginia, 490, 494, 495, 497. Education: Fast India Free School, 15, 506. Of Indians, 1 Edwards, —, 214. Edwards, Anthony, 552. | Edwards, Richard, 20, 45, 46, 80, 90, 91, 291. Commissioner for setting government Virginia, 491, 494. Edwards, Robert, 246. Edwin. See under Sh",seed_unreviewed,source language; never normalize to a single polity
IM00393,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5865478,"ernment of Virginia, 491, 491; to investigate, 575- 580. Gogh, —, messenger, 244, Gold. See wader Commodities. Gondomar, Count of, 539. Govkin, Daniel, 105, 116, 210, 456. His men killed by Indians, 229, Goose. Sce under Commodities, arms. Gore, —, 80. Gorges, Sir Ferdinando, 80. Commissioner for settling government of Virginia, 491, 494. Loss of his ship 612-514. Gorges Point, 121. G",seed_unreviewed,source language; never normalize to a single polity
IM00394,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5870063,", Harner , 556, 557. Appointed by King to Council in Virginia, BOE, 50:3. Commission for trading, 447- 448, Council in Virginia, 17, 218, 475, 481, 509, ! 510, 518, 562, 567, 570, 574, S85. Indians attacked, 9 Patent, 210. Petition to Sir Vrancis Wratt and council concerning patent, 182 483. Poverty of, 110. Hagvor, Ralph, finder, 40a. INDEX , Hatnore, Robert, 365. Hanson, William",seed_unreviewed,source language; never normalize to a single polity
IM00395,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5874625,"ey, John, 363. Huntt, Thomas, 365. Hurd, Edward, 211. Hurleston, John, Captain, 555, 557. Hutchins, Robert, 557. Ibbison, Percival, 557. Indenture. Of a lease, 97. John Loyde'’s, 128-129. Indians, 109, 115, 117, 159, 161, 186, 421, 493, 512. Armed, 61, 180. Captives with, 41, 232. Returned, 98-99, 102. Woinen enslaved, 238. —, Captain, 363. | Cattle killed by, 188. Controlled by",seed_unreviewed,source language; never normalize to a single polity
IM00396,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5875917,"Warfare, manner of, 451. Warfare with, 23, 89, 147, 151, 158, 216, 235, 250-251, 572. Diffienities of, 67, 73, 237, 251, 528, 566, 568. Warning against, 167-168, Indies, 483. Infidels. See Indians. Ingram, Sir Arthur, 157, 239, 240. Inn, building of, 104, Invoice of goods sent to Virginia by John Harri- son in the Marmaduke, 278-283. Treland, 85, 251, 244, 862, 375, 429, 501, 502, 54",seed_unreviewed,source language; never normalize to a single polity
IM00397,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5889443,"Massa, Sir William, 214. Matepany (Mattapony) River, 50s. Mathews, Samuel, Captain, 70, 111, 210, 405, 535, 3, 006, O67. Appuinted by King to Council in Vi 501, 503. Cominission to fight Indians, 240-251. Maude, Josiuh, 266. Manrisson, Sir Richard, 254. Mawuitt, Olto (Manduit), 364. Mawtam, James, 360. May, Coruclius, 557. May, Sir Humpbrey, Chancellor of Duehy of ancaster, 157, w",seed_unreviewed,source language; never normalize to a single polity
IM00398,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5898171,"nd (Pears Peirce, Goorge (Pe (Peirce, Jerome (Pes [combined_page=2704] INDEX Veiree, Perce, Perse, Pearecy), 107, 108, 556, 585- Conunission as Captain of Guard, 209. Commission te fight Indians, 250-251. Governor of Jamestown, 111. Order to levy corn and tabacco, 401-402. Warrant to levy tobacea and corn, 101. Peirs, —, 210. Peirsman, Thomas, 60. Pelham, Henry, 210. Pemberton, —,",seed_unreviewed,source language; never normalize to a single polity
IM00399,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5898656,". Pennerstone, —, 20. Pennington, Robert, 365. Penreis, Jahn. Petition eonreriing trade, Pensions, 584. Pepper. See wider Commaiiities. Peppett, Gilbert, 517, 557. Comtnission to trade with Indians, 189. Peree,—, 201, Perkin, Thomas, 364, Perkins, Arai, 365. Perkins, Sir Cliristopher, 363. Perrott, Sir James, 157. Verruck, William, 228. Perry, —, 257, Perry, George, 556. Perry, Willia",seed_unreviewed,source language; never normalize to a single polity
